,Parameter,Date,Time,County,Station,Measurement,Unit
330,Carbon monoxide,1992-06-21,15:00,San Bernardino,9004,1.0,Parts per million
331,Carbon monoxide,1992-06-21,14:00,San Bernardino,9004,1.0,Parts per million
332,Carbon monoxide,1992-06-21,13:00,San Bernardino,9004,0.0,Parts per million
333,Carbon monoxide,1992-06-21,12:00,San Bernardino,9004,1.0,Parts per million
334,Carbon monoxide,1992-06-21,11:00,San Bernardino,9004,1.0,Parts per million
335,Carbon monoxide,1992-06-21,10:00,San Bernardino,9004,1.0,Parts per million
336,Carbon monoxide,1992-06-21,09:00,San Bernardino,9004,1.0,Parts per million
337,Carbon monoxide,1992-06-21,08:00,San Bernardino,9004,1.0,Parts per million
338,Carbon monoxide,1992-06-21,07:00,San Bernardino,9004,1.0,Parts per million
339,Carbon monoxide,1992-06-21,06:00,San Bernardino,9004,1.0,Parts per million
340,Carbon monoxide,1992-06-21,05:00,San Bernardino,9004,1.0,Parts per million
341,Carbon monoxide,1992-06-21,03:00,San Bernardino,9004,1.0,Parts per million
342,Carbon monoxide,1992-06-21,02:00,San Bernardino,9004,1.0,Parts per million
343,Carbon monoxide,1992-06-21,01:00,San Bernardino,9004,1.0,Parts per million
344,Carbon monoxide,1992-06-21,00:00,San Bernardino,9004,1.0,Parts per million
345,Carbon monoxide,1992-07-05,23:00,Riverside,1003,2.0,Parts per million
346,Carbon monoxide,1992-07-05,22:00,Riverside,1003,2.0,Parts per million
347,Carbon monoxide,1992-07-05,21:00,Riverside,1003,1.0,Parts per million
348,Carbon monoxide,1992-07-05,20:00,Riverside,1003,1.0,Parts per million
349,Carbon monoxide,1992-07-05,19:00,Riverside,1003,2.0,Parts per million
350,Carbon monoxide,1992-07-05,18:00,Riverside,1003,2.0,Parts per million
351,Carbon monoxide,1992-07-05,17:00,Riverside,1003,1.0,Parts per million
352,Carbon monoxide,1992-07-05,16:00,Riverside,1003,1.0,Parts per million
353,Carbon monoxide,1992-07-05,15:00,Riverside,1003,1.0,Parts per million
354,Carbon monoxide,1992-07-05,14:00,Riverside,1003,1.0,Parts per million
355,Carbon monoxide,1992-07-05,13:00,Riverside,1003,1.0,Parts per million
356,Carbon monoxide,1992-07-05,12:00,Riverside,1003,1.0,Parts per million
357,Carbon monoxide,1992-07-05,11:00,Riverside,1003,1.0,Parts per million
358,Carbon monoxide,1992-07-05,10:00,Riverside,1003,1.0,Parts per million
359,Carbon monoxide,1992-07-05,09:00,Riverside,1003,1.0,Parts per million
360,Carbon monoxide,1992-07-05,08:00,Riverside,1003,2.0,Parts per million
361,Carbon monoxide,1992-07-05,07:00,Riverside,1003,2.0,Parts per million
362,Carbon monoxide,1992-07-05,06:00,Riverside,1003,2.0,Parts per million
363,Carbon monoxide,1992-07-05,05:00,Riverside,1003,2.0,Parts per million
364,Carbon monoxide,1992-07-05,04:00,Riverside,1003,2.0,Parts per million
365,Carbon monoxide,1992-07-05,03:00,Riverside,1003,2.0,Parts per million
366,Carbon monoxide,1992-07-05,02:00,Riverside,1003,2.0,Parts per million
367,Carbon monoxide,1992-07-05,01:00,Riverside,1003,2.0,Parts per million
368,Carbon monoxide,1992-07-05,00:00,Riverside,1003,2.0,Parts per million
369,Carbon monoxide,1992-07-04,23:00,Riverside,1003,2.0,Parts per million
370,Carbon monoxide,1992-07-04,22:00,Riverside,1003,2.0,Parts per million
371,Carbon monoxide,1992-07-04,21:00,Riverside,1003,1.0,Parts per million
372,Carbon monoxide,1992-07-04,20:00,Riverside,1003,2.0,Parts per million
373,Carbon monoxide,1992-07-04,19:00,Riverside,1003,2.0,Parts per million
374,Carbon monoxide,1992-07-04,18:00,Riverside,1003,1.0,Parts per million
375,Carbon monoxide,1992-07-04,17:00,Riverside,1003,1.0,Parts per million
376,Carbon monoxide,1992-07-04,16:00,Riverside,1003,1.0,Parts per million
377,Carbon monoxide,1992-07-04,15:00,Riverside,1003,1.0,Parts per million
378,Carbon monoxide,1992-07-04,14:00,Riverside,1003,1.0,Parts per million
379,Carbon monoxide,1992-07-04,13:00,Riverside,1003,1.0,Parts per million
380,Carbon monoxide,1992-07-04,12:00,Riverside,1003,1.0,Parts per million
381,Carbon monoxide,1992-07-04,11:00,Riverside,1003,1.0,Parts per million
382,Carbon monoxide,1992-07-04,10:00,Riverside,1003,1.0,Parts per million
383,Carbon monoxide,1992-07-04,09:00,Riverside,1003,1.0,Parts per million
384,Carbon monoxide,1992-07-04,08:00,Riverside,1003,1.0,Parts per million
385,Carbon monoxide,1992-07-04,07:00,Riverside,1003,1.0,Parts per million
386,Carbon monoxide,1992-07-04,06:00,Riverside,1003,1.0,Parts per million
387,Carbon monoxide,1992-07-04,05:00,Riverside,1003,1.0,Parts per million
388,Carbon monoxide,1992-07-04,04:00,Riverside,1003,1.0,Parts per million
389,Carbon monoxide,1992-07-04,03:00,Riverside,1003,1.0,Parts per million
390,Carbon monoxide,1992-07-04,02:00,Riverside,1003,1.0,Parts per million
391,Carbon monoxide,1992-07-04,01:00,Riverside,1003,1.0,Parts per million
392,Carbon monoxide,1992-07-04,00:00,Riverside,1003,1.0,Parts per million
393,Carbon monoxide,1992-07-03,23:00,Riverside,1003,1.0,Parts per million
394,Carbon monoxide,1992-07-03,22:00,Riverside,1003,1.0,Parts per million
395,Carbon monoxide,1992-07-03,21:00,Riverside,1003,1.0,Parts per million
396,Carbon monoxide,1992-07-03,20:00,Riverside,1003,1.0,Parts per million
397,Carbon monoxide,1992-07-03,19:00,Riverside,1003,1.0,Parts per million
398,Carbon monoxide,1992-07-03,18:00,Riverside,1003,1.0,Parts per million
399,Carbon monoxide,1992-07-03,17:00,Riverside,1003,2.0,Parts per million
400,Carbon monoxide,1992-07-03,16:00,Riverside,1003,1.0,Parts per million
401,Carbon monoxide,1992-07-03,15:00,Riverside,1003,1.0,Parts per million
402,Carbon monoxide,1992-07-03,14:00,Riverside,1003,1.0,Parts per million
403,Carbon monoxide,1992-07-03,13:00,Riverside,1003,2.0,Parts per million
404,Carbon monoxide,1992-07-03,12:00,Riverside,1003,2.0,Parts per million
405,Carbon monoxide,1992-07-03,11:00,Riverside,1003,2.0,Parts per million
406,Carbon monoxide,1992-07-03,10:00,Riverside,1003,2.0,Parts per million
407,Carbon monoxide,1992-07-03,09:00,Riverside,1003,2.0,Parts per million
408,Carbon monoxide,1992-07-03,08:00,Riverside,1003,2.0,Parts per million
409,Carbon monoxide,1992-07-03,07:00,Riverside,1003,3.0,Parts per million
410,Carbon monoxide,1992-07-03,06:00,Riverside,1003,3.0,Parts per million
411,Carbon monoxide,1992-07-03,05:00,Riverside,1003,2.0,Parts per million
412,Carbon monoxide,1992-07-03,04:00,Riverside,1003,2.0,Parts per million
413,Carbon monoxide,1992-07-03,03:00,Riverside,1003,1.0,Parts per million
414,Carbon monoxide,1992-07-03,02:00,Riverside,1003,1.0,Parts per million
415,Carbon monoxide,1992-07-03,01:00,Riverside,1003,1.0,Parts per million
416,Carbon monoxide,1992-07-03,00:00,Riverside,1003,1.0,Parts per million
417,Carbon monoxide,1992-07-02,23:00,Riverside,1003,1.0,Parts per million
418,Carbon monoxide,1992-07-02,22:00,Riverside,1003,1.0,Parts per million
419,Carbon monoxide,1992-07-02,21:00,Riverside,1003,1.0,Parts per million
420,Carbon monoxide,1992-07-02,20:00,Riverside,1003,2.0,Parts per million
421,Carbon monoxide,1992-07-02,19:00,Riverside,1003,1.0,Parts per million
422,Carbon monoxide,1992-07-02,18:00,Riverside,1003,1.0,Parts per million
423,Carbon monoxide,1992-07-02,17:00,Riverside,1003,2.0,Parts per million
424,Carbon monoxide,1992-07-02,16:00,Riverside,1003,2.0,Parts per million
425,Carbon monoxide,1992-07-02,15:00,Riverside,1003,2.0,Parts per million
426,Carbon monoxide,1992-07-02,14:00,Riverside,1003,2.0,Parts per million
427,Carbon monoxide,1992-07-02,13:00,Riverside,1003,2.0,Parts per million
428,Carbon monoxide,1992-07-02,12:00,Riverside,1003,2.0,Parts per million
429,Carbon monoxide,1992-07-02,11:00,Riverside,1003,2.0,Parts per million
430,Carbon monoxide,1992-07-02,10:00,Riverside,1003,2.0,Parts per million
431,Carbon monoxide,1992-07-02,09:00,Riverside,1003,1.0,Parts per million
432,Carbon monoxide,1992-07-02,08:00,Riverside,1003,2.0,Parts per million
433,Carbon monoxide,1992-07-02,07:00,Riverside,1003,3.0,Parts per million
434,Carbon monoxide,1992-07-02,06:00,Riverside,1003,3.0,Parts per million
435,Carbon monoxide,1992-07-02,05:00,Riverside,1003,3.0,Parts per million
436,Carbon monoxide,1992-07-02,04:00,Riverside,1003,2.0,Parts per million
437,Carbon monoxide,1992-07-02,03:00,Riverside,1003,1.0,Parts per million
438,Carbon monoxide,1992-07-02,02:00,Riverside,1003,1.0,Parts per million
439,Carbon monoxide,1992-07-02,01:00,Riverside,1003,1.0,Parts per million
440,Carbon monoxide,1992-07-02,00:00,Riverside,1003,1.0,Parts per million
441,Carbon monoxide,1992-07-01,23:00,Riverside,1003,1.0,Parts per million
442,Carbon monoxide,1992-07-01,22:00,Riverside,1003,1.0,Parts per million
443,Carbon monoxide,1992-07-01,21:00,Riverside,1003,1.0,Parts per million
444,Carbon monoxide,1992-07-01,20:00,Riverside,1003,1.0,Parts per million
445,Carbon monoxide,1992-07-01,19:00,Riverside,1003,1.0,Parts per million
446,Carbon monoxide,1992-07-01,18:00,Riverside,1003,1.0,Parts per million
447,Carbon monoxide,1992-07-01,17:00,Riverside,1003,1.0,Parts per million
448,Carbon monoxide,1992-07-01,16:00,Riverside,1003,2.0,Parts per million
449,Carbon monoxide,1992-07-01,15:00,Riverside,1003,1.0,Parts per million
450,Carbon monoxide,1992-07-01,14:00,Riverside,1003,1.0,Parts per million
451,Carbon monoxide,1992-07-01,13:00,Riverside,1003,1.0,Parts per million
452,Carbon monoxide,1992-07-01,12:00,Riverside,1003,1.0,Parts per million
453,Carbon monoxide,1992-07-01,11:00,Riverside,1003,1.0,Parts per million
454,Carbon monoxide,1992-07-01,10:00,Riverside,1003,1.0,Parts per million
455,Carbon monoxide,1992-07-01,09:00,Riverside,1003,1.0,Parts per million
456,Carbon monoxide,1992-07-01,08:00,Riverside,1003,1.0,Parts per million
457,Carbon monoxide,1992-07-01,07:00,Riverside,1003,2.0,Parts per million
458,Carbon monoxide,1992-07-01,06:00,Riverside,1003,2.0,Parts per million
459,Carbon monoxide,1992-07-01,05:00,Riverside,1003,1.0,Parts per million
460,Carbon monoxide,1992-07-01,04:00,Riverside,1003,1.0,Parts per million
461,Carbon monoxide,1992-07-01,03:00,Riverside,1003,1.0,Parts per million
462,Carbon monoxide,1992-07-01,02:00,Riverside,1003,0.0,Parts per million
463,Carbon monoxide,1992-07-01,01:00,Riverside,1003,0.0,Parts per million
464,Carbon monoxide,1992-07-01,00:00,Riverside,1003,0.0,Parts per million
465,Carbon monoxide,1992-06-30,23:00,Riverside,1003,0.0,Parts per million
466,Carbon monoxide,1992-06-30,22:00,Riverside,1003,1.0,Parts per million
467,Carbon monoxide,1992-06-30,21:00,Riverside,1003,1.0,Parts per million
468,Carbon monoxide,1992-06-30,20:00,Riverside,1003,1.0,Parts per million
469,Carbon monoxide,1992-06-30,19:00,Riverside,1003,1.0,Parts per million
470,Carbon monoxide,1992-06-30,18:00,Riverside,1003,1.0,Parts per million
471,Carbon monoxide,1992-06-30,17:00,Riverside,1003,1.0,Parts per million
472,Carbon monoxide,1992-06-30,16:00,Riverside,1003,1.0,Parts per million
473,Carbon monoxide,1992-06-30,15:00,Riverside,1003,1.0,Parts per million
474,Carbon monoxide,1992-06-30,14:00,Riverside,1003,1.0,Parts per million
475,Carbon monoxide,1992-06-30,13:00,Riverside,1003,1.0,Parts per million
476,Carbon monoxide,1992-06-30,12:00,Riverside,1003,1.0,Parts per million
477,Carbon monoxide,1992-06-30,11:00,Riverside,1003,1.0,Parts per million
478,Carbon monoxide,1992-06-30,10:00,Riverside,1003,1.0,Parts per million
479,Carbon monoxide,1992-06-30,09:00,Riverside,1003,1.0,Parts per million
480,Carbon monoxide,1992-06-30,08:00,Riverside,1003,2.0,Parts per million
481,Carbon monoxide,1992-06-30,07:00,Riverside,1003,2.0,Parts per million
482,Carbon monoxide,1992-06-30,06:00,Riverside,1003,2.0,Parts per million
483,Carbon monoxide,1992-06-30,05:00,Riverside,1003,2.0,Parts per million
484,Carbon monoxide,1992-06-30,04:00,Riverside,1003,1.0,Parts per million
485,Carbon monoxide,1992-06-30,03:00,Riverside,1003,1.0,Parts per million
486,Carbon monoxide,1992-06-30,02:00,Riverside,1003,1.0,Parts per million
487,Carbon monoxide,1992-06-30,01:00,Riverside,1003,0.0,Parts per million
488,Carbon monoxide,1992-06-30,00:00,Riverside,1003,1.0,Parts per million
489,Carbon monoxide,1992-06-29,23:00,Riverside,1003,1.0,Parts per million
490,Carbon monoxide,1992-06-29,22:00,Riverside,1003,1.0,Parts per million
491,Carbon monoxide,1992-06-29,21:00,Riverside,1003,1.0,Parts per million
492,Carbon monoxide,1992-06-29,20:00,Riverside,1003,2.0,Parts per million
493,Carbon monoxide,1992-06-29,19:00,Riverside,1003,1.0,Parts per million
494,Carbon monoxide,1992-06-29,18:00,Riverside,1003,1.0,Parts per million
495,Carbon monoxide,1992-06-29,17:00,Riverside,1003,1.0,Parts per million
496,Carbon monoxide,1992-06-29,16:00,Riverside,1003,1.0,Parts per million
497,Carbon monoxide,1992-06-29,15:00,Riverside,1003,1.0,Parts per million
498,Carbon monoxide,1992-06-29,14:00,Riverside,1003,1.0,Parts per million
499,Carbon monoxide,1992-06-29,13:00,Riverside,1003,1.0,Parts per million
500,Carbon monoxide,1992-06-29,12:00,Riverside,1003,1.0,Parts per million
501,Carbon monoxide,1992-06-29,11:00,Riverside,1003,1.0,Parts per million
502,Carbon monoxide,1992-06-29,10:00,Riverside,1003,1.0,Parts per million
503,Carbon monoxide,1992-06-29,09:00,Riverside,1003,1.0,Parts per million
504,Carbon monoxide,1992-06-29,08:00,Riverside,1003,2.0,Parts per million
505,Carbon monoxide,1992-06-29,07:00,Riverside,1003,2.0,Parts per million
506,Carbon monoxide,1992-06-29,06:00,Riverside,1003,3.0,Parts per million
507,Carbon monoxide,1992-06-29,05:00,Riverside,1003,2.0,Parts per million
508,Carbon monoxide,1992-06-29,04:00,Riverside,1003,2.0,Parts per million
509,Carbon monoxide,1992-06-29,03:00,Riverside,1003,1.0,Parts per million
510,Carbon monoxide,1992-06-29,02:00,Riverside,1003,1.0,Parts per million
511,Carbon monoxide,1992-06-29,01:00,Riverside,1003,1.0,Parts per million
512,Carbon monoxide,1992-06-29,00:00,Riverside,1003,1.0,Parts per million
513,Carbon monoxide,1992-06-28,23:00,Riverside,1003,1.0,Parts per million
514,Carbon monoxide,1992-06-28,22:00,Riverside,1003,1.0,Parts per million
515,Carbon monoxide,1992-06-28,21:00,Riverside,1003,1.0,Parts per million
516,Carbon monoxide,1992-06-28,20:00,Riverside,1003,2.0,Parts per million
517,Carbon monoxide,1992-06-28,19:00,Riverside,1003,1.0,Parts per million
518,Carbon monoxide,1992-06-28,18:00,Riverside,1003,1.0,Parts per million
519,Carbon monoxide,1992-06-28,17:00,Riverside,1003,1.0,Parts per million
520,Carbon monoxide,1992-06-28,16:00,Riverside,1003,0.0,Parts per million
521,Carbon monoxide,1992-06-28,15:00,Riverside,1003,0.0,Parts per million
522,Carbon monoxide,1992-06-28,14:00,Riverside,1003,1.0,Parts per million
523,Carbon monoxide,1992-06-28,13:00,Riverside,1003,1.0,Parts per million
524,Carbon monoxide,1992-06-28,12:00,Riverside,1003,1.0,Parts per million
525,Carbon monoxide,1992-06-28,11:00,Riverside,1003,1.0,Parts per million
526,Carbon monoxide,1992-06-28,10:00,Riverside,1003,1.0,Parts per million
527,Carbon monoxide,1992-06-28,09:00,Riverside,1003,2.0,Parts per million
528,Carbon monoxide,1992-06-28,08:00,Riverside,1003,2.0,Parts per million
529,Carbon monoxide,1992-06-28,07:00,Riverside,1003,2.0,Parts per million
530,Carbon monoxide,1992-06-28,06:00,Riverside,1003,2.0,Parts per million
531,Carbon monoxide,1992-06-28,05:00,Riverside,1003,2.0,Parts per million
532,Carbon monoxide,1992-06-28,04:00,Riverside,1003,1.0,Parts per million
533,Carbon monoxide,1992-06-28,03:00,Riverside,1003,1.0,Parts per million
534,Carbon monoxide,1992-06-28,02:00,Riverside,1003,1.0,Parts per million
535,Carbon monoxide,1992-06-28,01:00,Riverside,1003,2.0,Parts per million
536,Carbon monoxide,1992-06-28,00:00,Riverside,1003,2.0,Parts per million
537,Carbon monoxide,1992-06-27,23:00,Riverside,1003,2.0,Parts per million
538,Carbon monoxide,1992-06-27,22:00,Riverside,1003,1.0,Parts per million
539,Carbon monoxide,1992-06-27,21:00,Riverside,1003,2.0,Parts per million
540,Carbon monoxide,1992-06-27,20:00,Riverside,1003,1.0,Parts per million
541,Carbon monoxide,1992-06-27,19:00,Riverside,1003,2.0,Parts per million
542,Carbon monoxide,1992-06-27,18:00,Riverside,1003,2.0,Parts per million
543,Carbon monoxide,1992-06-27,17:00,Riverside,1003,1.0,Parts per million
544,Carbon monoxide,1992-06-27,16:00,Riverside,1003,2.0,Parts per million
545,Carbon monoxide,1992-06-27,15:00,Riverside,1003,2.0,Parts per million
546,Carbon monoxide,1992-06-27,14:00,Riverside,1003,2.0,Parts per million
547,Carbon monoxide,1992-06-27,13:00,Riverside,1003,2.0,Parts per million
548,Carbon monoxide,1992-06-27,12:00,Riverside,1003,1.0,Parts per million
549,Carbon monoxide,1992-06-27,11:00,Riverside,1003,1.0,Parts per million
550,Carbon monoxide,1992-06-27,10:00,Riverside,1003,2.0,Parts per million
551,Carbon monoxide,1992-06-27,09:00,Riverside,1003,2.0,Parts per million
552,Carbon monoxide,1992-06-27,08:00,Riverside,1003,2.0,Parts per million
553,Carbon monoxide,1992-06-27,07:00,Riverside,1003,2.0,Parts per million
554,Carbon monoxide,1992-06-27,06:00,Riverside,1003,2.0,Parts per million
555,Carbon monoxide,1992-06-27,05:00,Riverside,1003,3.0,Parts per million
556,Carbon monoxide,1992-06-27,04:00,Riverside,1003,1.0,Parts per million
557,Carbon monoxide,1992-06-27,03:00,Riverside,1003,1.0,Parts per million
558,Carbon monoxide,1992-06-27,02:00,Riverside,1003,1.0,Parts per million
559,Carbon monoxide,1992-06-27,01:00,Riverside,1003,1.0,Parts per million
560,Carbon monoxide,1992-06-27,00:00,Riverside,1003,1.0,Parts per million
561,Carbon monoxide,1992-06-26,23:00,Riverside,1003,1.0,Parts per million
562,Carbon monoxide,1992-06-26,22:00,Riverside,1003,2.0,Parts per million
563,Carbon monoxide,1992-06-26,21:00,Riverside,1003,2.0,Parts per million
564,Carbon monoxide,1992-06-26,20:00,Riverside,1003,2.0,Parts per million
565,Carbon monoxide,1992-06-26,19:00,Riverside,1003,2.0,Parts per million
566,Carbon monoxide,1992-06-26,18:00,Riverside,1003,2.0,Parts per million
567,Carbon monoxide,1992-06-26,17:00,Riverside,1003,1.0,Parts per million
568,Carbon monoxide,1992-06-26,16:00,Riverside,1003,1.0,Parts per million
569,Carbon monoxide,1992-06-26,15:00,Riverside,1003,2.0,Parts per million
570,Carbon monoxide,1992-06-26,14:00,Riverside,1003,2.0,Parts per million
571,Carbon monoxide,1992-06-26,13:00,Riverside,1003,2.0,Parts per million
572,Carbon monoxide,1992-06-26,12:00,Riverside,1003,2.0,Parts per million
573,Carbon monoxide,1992-06-26,11:00,Riverside,1003,2.0,Parts per million
574,Carbon monoxide,1992-06-26,10:00,Riverside,1003,1.0,Parts per million
575,Carbon monoxide,1992-06-26,09:00,Riverside,1003,2.0,Parts per million
576,Carbon monoxide,1992-06-26,08:00,Riverside,1003,2.0,Parts per million
577,Carbon monoxide,1992-06-26,07:00,Riverside,1003,2.0,Parts per million
578,Carbon monoxide,1992-06-26,06:00,Riverside,1003,3.0,Parts per million
579,Carbon monoxide,1992-06-26,05:00,Riverside,1003,4.0,Parts per million
580,Carbon monoxide,1992-06-26,04:00,Riverside,1003,2.0,Parts per million
581,Carbon monoxide,1992-06-26,03:00,Riverside,1003,1.0,Parts per million
582,Carbon monoxide,1992-06-26,02:00,Riverside,1003,1.0,Parts per million
583,Carbon monoxide,1992-06-26,01:00,Riverside,1003,1.0,Parts per million
584,Carbon monoxide,1992-06-26,00:00,Riverside,1003,1.0,Parts per million
585,Carbon monoxide,1992-06-25,23:00,Riverside,1003,1.0,Parts per million
